,Unnamed: 0,date_time,open,close,delta_next_day,nextclose,prediction_0,prediction_2,prediction_4,prediction_6,prediction_8,prediction_10,prediction_12,prediction_14,prediction_16,prediction_18,prediction_20,prediction_22,prediction_24,prediction_26,prediction_28,prediction_30,prediction_32,prediction_34,prediction_36,prediction_38,prediction_40,prediction_42,prediction_44,prediction_46,prediction_48,Unnamed: 0,prediction_1,prediction_3,prediction_5,prediction_7,prediction_9,prediction_11,prediction_13,prediction_15,prediction_17,prediction_19,prediction_21,prediction_23,prediction_25,prediction_27,prediction_29,prediction_31,prediction_33,prediction_35,prediction_37,prediction_39,prediction_41,prediction_43,prediction_45,prediction_47,prediction_49
1300,1300,2017-08-24,72.73999786376953,72.69000244140625,0.7548675537109375,72.06513,2,2,2,2,1,1,1,2,1,1,2,1,2,1,1,1,2,2,2,1,2,2,2,2,2,1300,2,1,2,2,1,1,1,1,2,0,2,1,1,2,0,2,2,1,1,1,2,2,1,2,2
1301,1301,2017-08-25,72.86000061035156,72.81999969482422,0.8247299194335938,72.00527,2,2,2,2,1,1,1,2,1,1,2,1,2,1,1,1,2,2,2,1,2,2,2,2,2,1301,2,1,2,2,1,1,1,1,2,0,2,1,1,2,0,2,2,1,1,1,2,2,1,2,2
1302,1302,2017-08-28,73.05999755859375,72.83000183105469,0.9614715576171876,72.08853,2,2,2,2,0,1,1,2,1,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,1302,2,1,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,1,1,1,2,2,1,2,2
1303,1303,2017-08-29,72.25,73.05000305175781,1.8796310424804688,72.13037,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1303,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2
1304,1304,2017-08-30,73.01000213623047,74.01000213623047,2.6268539428710938,72.14314,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1304,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
1305,1305,2017-08-31,74.02999877929688,74.7699966430664,1.468536376953125,72.471466,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,1305,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2
1306,1306,2017-09-01,74.70999908447266,73.94000244140625,0.6510009765625,72.959,2,2,2,2,0,1,1,2,1,1,2,1,2,2,0,1,2,2,2,1,2,2,2,2,2,1306,2,1,2,2,1,1,1,1,2,2,2,2,1,2,0,2,2,1,1,1,2,2,1,2,2
1307,1307,2017-09-05,73.33999633789062,73.61000061035156,0.2158584594726562,73.18414,2,2,2,2,1,1,1,2,1,1,1,1,0,1,1,1,1,2,2,1,2,2,2,2,2,1307,2,1,0,2,1,1,1,1,0,1,1,1,1,2,1,2,2,1,1,1,2,2,1,2,2
1308,1308,2017-09-06,73.73999786376953,73.4000015258789,1.266326904296875,73.07367,2,2,2,2,2,2,2,2,1,2,2,0,2,2,2,1,2,2,2,2,2,2,2,2,2,1308,2,1,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2
1309,1309,2017-09-07,73.68000030517578,74.33999633789062,0.9479141235351562,73.03209,2,2,2,2,2,0,0,2,1,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,1309,2,1,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,1,1,1,2,2,1,2,2
1310,1310,2017-09-08,74.33000183105469,73.9800033569336,1.5522308349609375,73.20777,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1310,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2
1311,1311,2017-09-11,74.30999755859375,74.76000213623047,1.3750762939453125,73.304924,2,2,2,2,2,2,2,2,1,2,2,0,2,2,2,1,2,2,2,2,2,2,2,2,2,1311,2,1,2,2,1,1,2,2,2,2,2,2,0,2,2,2,2,1,1,1,2,2,2,2,2
1312,1312,2017-09-12,74.76000213623047,74.68000030517578,1.6624374389648438,73.54756,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1312,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,0,2,2,2,2,2
1313,1313,2017-09-13,74.93000030517578,75.20999908447266,1.0099258422851562,73.76007,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,0,2,2,2,2,2,1313,2,1,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,1,1,1,2,2,0,2,2
1314,1314,2017-09-14,75.0,74.7699966430664,1.3003921508789062,74.009605,2,2,2,2,2,2,2,2,1,2,2,0,2,2,2,1,2,2,2,2,2,2,2,2,2,1314,2,1,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2
1315,1315,2017-09-15,74.83000183105469,75.30999755859375,1.0691070556640625,74.0909,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1315,2,1,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,1,1,1,2,2,0,2,2
1316,1316,2017-09-18,75.2300033569336,75.16000366210938,1.3731918334960938,74.06681,2,2,2,2,2,2,2,2,1,2,2,0,2,2,2,1,2,2,2,2,2,2,2,2,2,1316,2,1,2,2,1,1,0,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2
1317,1317,2017-09-19,75.20999908447266,75.44000244140625,0.6779861450195312,74.26202,2,2,2,2,1,1,1,2,1,1,2,1,2,1,1,1,2,2,2,1,2,2,2,2,2,1317,2,1,2,2,1,1,1,1,2,1,0,1,1,2,1,2,2,1,1,1,2,2,1,2,2
1318,1318,2017-09-20,75.3499984741211,74.94000244140625,-0.2307586669921875,74.44076,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,1,1318,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2
1319,1319,2017-09-21,75.11000061035156,74.20999908447266,0.0460128784179687,74.36399,2,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,1319,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,2,2
1320,1320,2017-09-22,73.98999786376953,74.41000366210938,-0.8709716796875,74.130974,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,1320,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2
1321,1321,2017-09-25,74.08999633789062,73.26000213623047,-0.6320877075195312,73.89209,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,1321,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,2
1322,1322,2017-09-26,73.66999816894531,73.26000213623047,0.4658966064453125,73.3841,1,1,1,0,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1,2,2,2,2,2,1322,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,2,2,1,2,2
1323,1323,2017-09-27,73.55000305175781,73.8499984741211,0.8290252685546875,73.04098,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,1,2,2,2,1,2,2,2,2,2,1323,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,2,2,1,2,2
1324,1324,2017-09-28,73.54000091552734,73.87000274658203,1.5352401733398438,72.95476,2,2,2,2,2,0,1,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1324,2,1,2,2,1,1,1,1,2,2,2,2,0,2,2,2,2,1,1,1,2,2,2,2,2
1325,1325,2017-09-29,73.94000244140625,74.48999786376953,1.6523361206054688,72.957664,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1325,2,1,2,2,1,1,1,0,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2
1326,1326,2017-10-02,74.70999908447266,74.61000061035156,1.1173019409179688,73.1427,2,2,2,2,0,1,1,2,1,2,2,1,2,2,2,1,2,2,2,0,2,2,2,2,2,1326,0,1,2,2,1,1,1,1,2,2,2,0,1,2,2,2,2,1,1,1,2,2,1,2,2
1327,1327,2017-10-03,74.66999816894531,74.26000213623047,1.27374267578125,73.41626,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1327,2,1,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2
1328,1328,2017-10-04,74.08999633789062,74.69000244140625,2.4366912841796875,73.53331,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1328,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,2,2,2,2,2,2
1329,1329,2017-10-05,75.22000122070312,75.97000122070312,2.3986892700195312,73.60131,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1329,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,2,2,2,2,2,2
1330,1330,2017-10-06,75.66999816894531,76.0,2.198448181152344,74.09155,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1330,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2
1331,1331,2017-10-09,75.97000122070312,76.29000091552734,1.7647323608398438,74.52527,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1331,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2
1332,1332,2017-10-10,76.33000183105469,76.29000091552734,1.4802932739257812,74.939705,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1332,2,1,2,2,0,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2
1333,1333,2017-10-11,76.36000061035156,76.41999816894531,1.8957977294921875,75.224205,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1333,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2
1334,1334,2017-10-12,76.48999786376953,77.12000274658203,2.1038894653320312,75.38611,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1334,2,0,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2
1335,1335,2017-10-13,77.58999633789062,77.48999786376953,1.952842712402344,75.69716,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1335,2,0,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2
1336,1336,2017-10-16,77.41999816894531,77.6500015258789,1.4549026489257812,76.13509,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1336,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2
1337,1337,2017-10-17,77.47000122070312,77.58999633789062,1.1702499389648438,76.43975,2,2,2,2,2,2,2,2,1,2,2,0,2,2,2,1,2,2,2,2,2,2,2,2,2,1337,2,1,2,2,0,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2
1338,1338,2017-10-18,77.66999816894531,77.61000061035156,1.3462982177734375,76.563705,2,2,2,2,2,2,2,2,1,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,2,1338,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2
1339,1339,2017-10-19,77.56999969482422,77.91000366210938,2.1222457885742188,76.68775,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1339,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2
1340,1340,2017-10-20,78.31999969482422,78.80999755859375,2.0366973876953125,76.793304,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1340,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2
1341,1341,2017-10-23,78.98999786376953,78.83000183105469,1.706390380859375,77.15361,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1341,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,0,2,2,2,2,2
1342,1342,2017-10-24,78.9000015258789,78.86000061035156,1.12091064453125,77.50909,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1342,2,1,2,2,1,1,0,1,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2
1343,1343,2017-10-25,78.58000183105469,78.62999725341797,1.0457839965820312,77.71422,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1343,2,1,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,1,1,1,2,2,0,2,2
1344,1344,2017-10-26,79.19999694824219,78.76000213623047,6.095558166503906,77.71444,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1344,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1345,1345,2017-10-27,84.37000274658203,83.80999755859375,6.121482849121094,77.76852,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1345,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1346,1346,2017-10-30,83.69999694824219,83.88999938964844,3.5049591064453125,79.67504,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1346,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1347,1347,2017-10-31,84.36000061035156,83.18000030517578,2.1970367431640625,80.98296,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1347,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2
1348,1348,2017-11-01,83.68000030517578,83.18000030517578,2.3515853881835938,81.69842,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1348,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
1349,1349,2017-11-02,83.3499984741211,84.05000305175781,2.139923095703125,82.00008,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1349,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2
1350,1350,2017-11-03,84.08000183105469,84.13999938964844,2.155120849609375,82.31488,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1350,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2
1351,1351,2017-11-06,84.19999694824219,84.47000122070312,1.6881179809570312,82.58188,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1351,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2
1352,1352,2017-11-07,84.7699966430664,84.2699966430664,1.7495498657226562,82.81045,2,2,2,2,2,2,2,2,1,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,1352,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2
1353,1353,2017-11-08,84.13999938964844,84.55999755859375,1.153228759765625,82.93677,2,2,2,2,0,0,2,2,1,2,2,1,2,0,1,1,2,2,2,0,2,2,2,2,2,1353,2,2,2,2,2,1,1,1,2,2,2,2,1,2,2,2,2,1,1,1,2,2,1,2,2
1354,1354,2017-11-09,84.11000061035156,84.08999633789062,0.8948593139648438,82.97514,2,2,2,2,1,1,2,2,1,1,2,1,2,1,1,1,2,2,2,1,2,2,2,2,2,1354,2,2,2,2,0,1,1,1,1,1,2,2,1,2,1,2,2,1,1,1,2,2,1,2,2
1355,1355,2017-11-10,83.79000091552734,83.87000274658203,1.139251708984375,82.79075,2,2,2,2,1,1,2,2,1,0,2,1,2,1,1,1,2,2,2,1,2,2,2,2,2,1355,2,2,2,2,1,1,1,1,1,1,2,2,1,2,2,2,2,1,1,1,2,2,1,2,2
1356,1356,2017-11-13,83.66000366210938,83.93000030517578,1.4281997680664062,82.6218,2,2,2,2,1,1,2,2,1,2,2,1,2,0,2,1,2,2,2,2,2,2,2,2,2,1356,2,2,2,2,1,1,1,1,0,1,2,2,1,2,2,2,2,1,1,1,2,2,1,2,2
1357,1357,2017-11-14,83.5,84.05000305175781,0.4426040649414062,82.5374,2,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1,2,2,2,2,2,1357,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2,2,1,1,1,2,2,1,2,2
1358,1358,2017-11-15,83.47000122070312,82.9800033569336,0.7607040405273438,82.43929,2,2,1,2,1,1,1,2,1,1,1,1,2,1,1,1,2,2,2,1,2,2,2,2,2,1358,2,0,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,2,2,1,2,2
1359,1359,2017-11-16,83.0999984741211,83.19999694824219,0.2297744750976562,82.17023,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,1359,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,2,2
1360,1360,2017-11-17,83.12000274658203,82.4000015258789,0.52850341796875,82.001495,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1,2,2,2,2,2,1360,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2,2,1,1,1,2,2,1,2,2
1361,1361,2017-11-20,82.4000015258789,82.52999877929688,2.0377273559570312,81.682274,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1361,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2
1362,1362,2017-11-21,82.73999786376953,83.72000122070312,1.6533584594726562,81.45664,2,2,1,2,1,1,1,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1362,2,1,1,2,1,1,1,1,2,1,2,1,1,2,2,2,2,1,1,1,2,2,0,2,2
1363,1363,2017-11-22,83.83000183105469,83.11000061035156,1.6116104125976562,81.64839,2,2,0,2,0,1,1,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1363,2,1,1,2,1,1,1,1,2,2,2,1,1,2,2,2,2,1,1,1,2,2,0,2,2
1364,1364,2017-11-24,83.01000213623047,83.26000213623047,2.095916748046875,81.774086,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1364,2,1,2,2,1,1,1,0,2,2,2,2,2,2,2,2,2,1,1,0,2,2,2,2,2
1365,1365,2017-11-27,83.30999755859375,83.87000274658203,3.022613525390625,81.85738,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1365,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,0,2,2,2,2,2,2
1366,1366,2017-11-28,84.06999969482422,84.87999725341797,1.3001022338867188,82.039894,2,2,2,2,0,1,1,2,1,2,2,1,2,2,2,1,2,2,2,0,2,2,2,2,2,1366,2,1,0,2,1,1,1,1,2,2,2,1,1,2,2,2,2,1,1,1,2,2,1,2,2
1367,1367,2017-11-29,84.70999908447266,83.33999633789062,1.6635360717773438,82.50646,2,2,2,2,2,2,2,2,1,2,2,0,2,2,2,1,2,2,2,2,2,2,2,2,2,1367,2,1,2,2,1,1,1,0,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2
1368,1368,2017-11-30,83.51000213623047,84.16999816894531,1.775848388671875,82.48415,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,1368,2,1,2,2,1,1,0,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2
1369,1369,2017-12-01,83.5999984741211,84.26000213623047,-1.4210662841796875,82.50107,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1369,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
1370,1370,2017-12-04,84.41999816894531,81.08000183105469,-0.9896621704101562,82.57966,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,1370,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2
1371,1371,2017-12-05,81.33999633789062,81.58999633789062,0.9356155395507812,81.84438,2,1,1,2,1,1,1,1,1,1,0,1,2,1,1,1,2,2,2,1,2,2,2,2,2,1371,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,2,2,1,2,2
1372,1372,2017-12-06,81.55000305175781,82.77999877929688,1.25311279296875,81.236885,2,1,1,2,1,1,1,1,1,0,2,1,2,1,1,1,2,2,2,1,2,2,2,2,2,1372,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,1,1,1,2,2,1,2,2
1373,1373,2017-12-07,82.54000091552734,82.48999786376953,3.0369873046875,81.12302,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1373,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2
1374,1374,2017-12-08,83.62999725341797,84.16000366210938,4.147308349609375,81.082695,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1374,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1375,1375,2017-12-11,84.29000091552734,85.2300033569336,3.946807861328125,81.633194,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1375,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1376,1376,2017-12-12,85.30999755859375,85.58000183105469,2.99432373046875,82.355675,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1376,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
1377,1377,2017-12-13,85.73999786376953,85.3499984741211,1.634002685546875,83.056,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1377,2,0,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2
1378,1378,2017-12-14,85.43000030517578,84.69000244140625,3.356239318847656,83.49376,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1378,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1379,1379,2017-12-15,85.26000213623047,86.8499984741211,2.79925537109375,83.58074,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1379,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
1380,1380,2017-12-18,87.12000274658203,86.37999725341797,1.9112777709960935,83.918724,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1380,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2
1381,1381,2017-12-19,86.3499984741211,85.83000183105469,1.0164260864257812,84.50357,2,2,2,2,2,0,2,2,1,0,2,1,2,2,1,1,2,2,2,1,2,2,2,2,2,1381,2,2,2,2,1,1,0,1,2,2,2,2,1,2,2,2,2,1,1,1,2,2,1,2,2
1382,1382,2017-12-20,86.19999694824219,85.5199966430664,0.9763107299804688,84.52369,2,2,2,2,1,1,2,2,1,1,2,1,2,1,1,1,2,2,2,1,2,2,2,2,2,1382,2,2,2,2,1,1,1,1,2,2,2,2,1,2,0,2,2,1,1,1,2,2,1,2,2
1383,1383,2017-12-21,86.05000305175781,85.5,1.1114501953125,84.39855,2,2,2,2,1,1,2,2,1,0,2,1,2,1,1,1,2,2,2,1,2,2,2,2,2,1383,2,2,2,2,1,1,1,1,2,0,2,2,1,2,0,2,2,1,1,1,2,2,1,2,2
1384,1384,2017-12-22,85.4000015258789,85.51000213623047,1.0586090087890625,84.34139,2,2,2,2,1,1,2,2,1,1,2,1,2,1,1,1,2,2,2,1,2,2,2,2,2,1384,2,1,2,2,1,1,1,1,1,1,2,0,1,2,1,2,2,1,1,1,2,2,1,2,2
1385,1385,2017-12-26,85.30999755859375,85.4000015258789,1.5142593383789062,84.19574,2,2,2,2,1,1,2,2,1,2,2,1,2,2,0,1,2,2,2,2,2,2,2,2,2,1385,2,0,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,1,1,1,2,2,1,2,2
1386,1386,2017-12-27,85.6500015258789,85.70999908447266,1.6375045776367188,84.0825,2,2,2,2,0,1,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1386,2,1,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,1,1,1,2,2,1,2,2
1387,1387,2017-12-28,85.9000015258789,85.72000122070312,1.4493789672851562,84.09062,2,2,2,2,1,1,2,2,1,2,2,1,2,0,0,1,2,2,2,0,2,2,2,2,2,1387,2,1,2,2,1,1,1,1,2,1,2,0,1,2,2,2,2,1,1,1,2,2,1,2,2
1388,1388,2017-12-29,85.62999725341797,85.54000091552734,1.7893295288085938,84.16067,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1388,2,1,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,1,1,1,2,2,0,2,2
1389,1389,2018-01-02,86.12999725341797,85.94999694824219,2.2307281494140625,84.11927,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1389,2,2,2,2,1,1,1,0,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2
1390,1390,2018-01-03,86.05999755859375,86.3499984741211,2.8985137939453125,84.21149,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1390,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2
1391,1391,2018-01-04,86.58999633789062,87.11000061035156,3.8055343627929688,84.38447,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1391,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1392,1392,2018-01-05,87.66000366210938,88.19000244140625,3.4490280151367188,84.83097,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1392,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
